id_fkt,fkt,firaisana,distrika
103330003,Ampilanonana,Mahereza,Ambohidratrimo
107019017,Ampilanonana,Anjozorobe,Anjozorobe
115071016,Ampihiaka,Alatsinainy Bakaro,Andramasina
106011001,Ampiadianombalahy,Manjakandriana,Manjakandriana
106290005,Ampiadianombalahy,Ambohitrony,Manjakandriana
106330005,Ampiadanana,Anjoma Betoho,Manjakandriana
101006003,Ampefiloha Ankeniheny,6e Arrondissement,6e Arrondissement
103290003,Ampefiloha,Fiadanana,Ambohidratrimo
117012002,Ampefiloha,Anosizato Andrefana,Antananarivo Atsimondrano
117230003,Ampefiloha,Antanetikely,Antananarivo Atsimondrano
117311006,Ampefiloha,Fenoarivo,Antananarivo Atsimondrano
107110006,Ampatsikahitra,Tsarasaotra,Anjozorobe
103410009,Ampataka,Anjanadoria,Ambohidratrimo
106230014,Ampataka,Ambohitrandriamanitra,Manjakandriana
107270006,Ampasika,Amboasary Nord,Anjozorobe
107099010,Amparihy,Ambongamarina,Anjozorobe
107370007,Amparihimaromaso,Beronono,Anjozorobe
104130003,Amparihikambana,Fiadanana,Ankazobe
107230004,Amparihibe,Ambatomanoina,Anjozorobe
101001007,Amparibe Ambohidahy Mahamasina,1er Arrondissement,1er Arrondissement
103210023,Amparibe,Ampanotokana,Ambohidratrimo
107250001,Amparatanjona Ambony,Amparatanjona,Anjozorobe
107250007,Amparatanjona Ambany,Amparatanjona,Anjozorobe
103370006,Amparafaravato,Ambohipihaonana,Ambohidratrimo
102379002,Amparafara,Talata Volonondry,Antananarivo Avaradrano
117230013,Ampany,Antanetikely,Antananarivo Atsimondrano
101005024,Ampanotokana,5e Arrondissement,5e Arrondissement
103210015,Ampanotokana,Ampanotokana,Ambohidratrimo
103390006,Ampanotokana,Ambato,Ambohidratrimo
103130004,Ampanomahitsy,Ambohitrimanjaka,Ambohidratrimo
102410003,Ampanobe,Masindray,Antananarivo Avaradrano
105170008,Ampano,Ambatomirahavavy,Arivonimamo
104150002,Ampanikely,Tsaramasoandro,Ankazobe
115092007,Ampangabe II,Tankafatra,Andramasina
115092006,Ampangabe I,Tankafatra,Andramasina
101004004,Ampangabe Anjanakinifolo,4e Arrondissement,4e Arrondissement
103190001,Ampangabe,Ampangabe,Ambohidratrimo
117450015,Ampangabe,Ambalavao,Antananarivo Atsimondrano
106372001,Ampaneva,Ampaneva,Manjakandriana
117270001,Ampanefy,Ampanefy,Antananarivo Atsimondrano
117270003,Ampandrotrarana,Ampanefy,Antananarivo Atsimondrano
103190007,Ampandrilaza,Ampangabe,Ambohidratrimo
101006007,Ampandriambehivavy,6e Arrondissement,6e Arrondissement
101003026,Ampandrana Besarety,3e Arrondissement,3e Arrondissement
101003031,Ampandrana Atsinanana,3e Arrondissement,3e Arrondissement
101001006,Ampandrana Ankadivato,1er Arrondissement,1er Arrondissement
101003029,Ampandrana Andrefana,3e Arrondissement,3e Arrondissement
106050010,Ampanazava,Ambohibary,Manjakandriana
106390013,Ampanazava,Sadabe,Manjakandriana
103210013,Ampanataovana Avaratra,Ampanotokana,Ambohidratrimo
103210024,Ampanataovana Atsimo,Ampanotokana,Ambohidratrimo
102379010,Ampanataovana,Talata Volonondry,Antananarivo Avaradrano
103010004,Ampanataovana,Ambohidratrimo,Ambohidratrimo
106150002,Ampanataovana,Miadanandriana,Manjakandriana
115130006,Ampanataovana,Fitsinjovana Bakaro,Andramasina
117230011,Ampanataovana,Antanetikely,Antananarivo Atsimondrano
117230002,Ampanaosoa,Antanetikely,Antananarivo Atsimondrano
107230005,Ampananganana,Ambatomanoina,Anjozorobe
107099011,Ampamoha,Ambongamarina,Anjozorobe
117370003,Ampamoabe,Ampahitrosy,Antananarivo Atsimondrano
103171004,Ampamaho,Merimandroso,Ambohidratrimo
102430009,Ampahitrosy,Ankadinandriana,Antananarivo Avaradrano
117370001,Ampahitrosy,Ampahitrosy,Antananarivo Atsimondrano
106371007,Ampahitrizina,Ambohitrolomahitsy,Manjakandriana
102390006,Ampahimasina,Anjeva Gara,Antananarivo Avaradrano
103370005,Ampahimaro,Ambohipihaonana,Ambohidratrimo
102050005,Ampahimanga,Ambohimanambola,Antananarivo Avaradrano
103252004,Ampahimanga,Antsahafilo,Ambohidratrimo
102379015,Ampahidralambo,Talata Volonondry,Antananarivo Avaradrano
101003033,Ampahibe,3e Arrondissement,3e Arrondissement
103130012,Ampahibe,Ambohitrimanjaka,Ambohidratrimo
102010015,Ampahibato,Alasora,Antananarivo Avaradrano
104010004,Ampahadiminy,Ankazobe,Ankazobe
102079013,Amorondria,Sabotsy Namehana,Antananarivo Avaradrano
102099017,Amoronakona,Ambohimangakely,Antananarivo Avaradrano
101006011,Amorona,6e Arrondissement,6e Arrondissement
102410008,Aminampanga,Masindray,Antananarivo Avaradrano
115032002,Amby,Andohariana,Andramasina
102350008,Ambovona Atsimo,Viliahazo,Antananarivo Avaradrano
103010009,Ambovo,Ambohidratrimo,Ambohidratrimo
103050001,Amboropotsy,Talatamaty,Ambohidratrimo
106230015,Amboronosy,Ambohitrandriamanitra,Manjakandriana
107099002,Amborompotsy,Ambongamarina,Anjozorobe
103410013,Amboniriana,Anjanadoria,Ambohidratrimo
105170015,Amboniriana,Ambatomirahavavy,Arivonimamo
106130003,Amboniriana,Ranovao,Manjakandriana
107099005,Ambonindriana,Ambongamarina,Anjozorobe
103171005,Amboniloha,Merimandroso,Ambohidratrimo
103210027,Amboniavaratra,Ampanotokana,Ambohidratrimo
117450012,Amboniandrefana,Ambalavao,Antananarivo Atsimondrano
107330006,Amboniakondro Est,Ambohimirary,Anjozorobe
107230010,Amboniakondro,Ambatomanoina,Anjozorobe
107099001,Ambongamarina,Ambongamarina,Anjozorobe
107099009,Ambongabe,Ambongamarina,Anjozorobe
106030012,Ambondrona,Sambaina,Manjakandriana
104170001,Ambolotarakely,Ambolotarakely,Ankazobe
104150010,Ambolotarabe,Tsaramasoandro,Ankazobe
101002012,Ambolokandrina 5a,2e Arrondissement,2e Arrondissement
102379004,Ambolo,Talata Volonondry,Antananarivo Avaradrano
117390006,Ambolamena,Bongatsara,Antananarivo Atsimondrano
106150001,Ambohitsoabe,Miadanandriana,Manjakandriana
101002022,Ambohitsoa Ankazolava Antanamb,2e Arrondissement,2e Arrondissement
102210003,Ambohitsoa,Manandriana,Antananarivo Avaradrano
103171020,Ambohitsoa,Merimandroso,Ambohidratrimo
106271003,Ambohitsoa,Ambohitseheno,Manjakandriana
107370005,Ambohitsoa,Beronono,Anjozorobe
115071012,Ambohitsoa,Alatsinainy Bakaro,Andramasina
115170002,Ambohitsoa,Anosibe Trimoloharano,Andramasina
117270006,Ambohitsoa,Ampanefy,Antananarivo Atsimondrano
117230006,Ambohitsitakatra,Antanetikely,Antananarivo Atsimondrano
107370004,Ambohitsitaitaika,Beronono,Anjozorobe
101002004,Ambohitsiroa Vn,2e Arrondissement,2e Arrondissement
103010002,Ambohitsiroa,Ambohidratrimo,Ambohidratrimo
103030010,Ambohitsiroa,Anosiala,Ambohidratrimo
106150009,Ambohitsinanana,Miadanandriana,Manjakandriana
107070015,Ambohitsimiray,Mangamila,Anjozorobe
107190002,Ambohitsimenaloha,Analaroa,Anjozorobe
103030003,Ambohitsimeloka,Anosiala,Ambohidratrimo
106070004,Ambohitsimeloka,Ambatomanga,Manjakandriana
103230002,Ambohitsilaizina,Mananjara,Ambohidratrimo
117450011,Ambohitsilaizina,Ambalavao,Antananarivo Atsimondrano
106271001,Ambohitseheno,Ambohitseheno,Manjakandriana
103290008,Ambohitsaratelo,Fiadanana,Ambohidratrimo
105130029,Ambohitsaratelo,Imerintsiatosika,Arivonimamo
106351015,Ambohitsaratany,Ankazondandy,Manjakandriana
107019016,Ambohitsaratany,Anjozorobe,Anjozorobe
107070013,Ambohitsaratany,Mangamila,Anjozorobe
107130005,Ambohitsaratany,Ambohimanarina Marovazaha,Anjozorobe
102430005,Ambohitsararay,Ankadinandriana,Antananarivo Avaradrano
106330007,Ambohitsararay,Anjoma Betoho,Manjakandriana
107270007,Ambohitsambo,Amboasary Nord,Anjozorobe
106290003,Ambohitrony,Ambohitrony,Manjakandriana
102010020,Ambohitromby,Alasora,Antananarivo Avaradrano
102430011,Ambohitromby,Ankadinandriana,Antananarivo Avaradrano
104050001,Ambohitromby,Ambohitromby,Ankazobe
115031003,Ambohitromby,Sabotsy Ambohitromby,Andramasina
102099007,Ambohitrombihavana,Ambohimangakely,Antananarivo Avaradrano
106150006,Ambohitrombalahy,Miadanandriana,Manjakandriana
104210009,Ambohitrolomahitsy,Kiangara,Ankazobe
106371001,Ambohitrolomahitsy,Ambohitrolomahitsy,Manjakandriana
102079004,Ambohitrinimanga,Sabotsy Namehana,Antananarivo Avaradrano
103210026,Ambohitrinilanitra,Ampanotokana,Ambohidratrimo
103330006,Ambohitrinilahy,Mahereza,Ambohidratrimo
106110007,Ambohitrinibe II,Mantasoa,Manjakandriana
106230001,Ambohitrinibe I,Ambohitrandriamanitra,Manjakandriana
103030009,Ambohitrinibe,Anosiala,Ambohidratrimo
103270004,Ambohitrinibe,Ambohimanjaka,Ambohidratrimo
102279006,Ambohitriniandriana,Fiaferana,Antananarivo Avaradrano
102319002,Ambohitrimo,Ambohimanga Rova,Antananarivo Avaradrano
107350004,Ambohitrimarofotsy,Marotsipoy,Anjozorobe
104110012,Ambohitrimangalaza,Mahavelona,Ankazobe
106371010,Ambohitrerana,Ambohitrolomahitsy,Manjakandriana
102230009,Ambohitremo,Ambohimalaza Miray,Antananarivo Avaradrano
106371019,Ambohitraza,Ambohitrolomahitsy,Manjakandriana
106110005,Ambohitravoko,Mantasoa,Manjakandriana
106251008,Ambohitravoko,Ambatomena,Manjakandriana
103050006,Ambohitravao,Talatamaty,Ambohidratrimo
106170002,Ambohitravao,Nandihizana,Manjakandriana
107130007,Ambohitratsery,Ambohimanarina Marovazaha,Anjozorobe
102039012,Ambohitrarahaba,Ankadikely Ilafy,Antananarivo Avaradrano
102379028,Ambohitrantenaina,Talata Volonondry,Antananarivo Avaradrano
105130026,Ambohitrantenaina,Imerintsiatosika,Arivonimamo
102379007,Ambohitrangano,Talata Volonondry,Antananarivo Avaradrano
102230005,Ambohitrandriana,Ambohimalaza Miray,Antananarivo Avaradrano
106090006,Ambohitrandriana,Alarobia,Manjakandriana
115150006,Ambohitrandriana,Sabotsy Manjakavahoaka,Andramasina
102319013,Ambohitrandriamanjaka,Ambohimanga Rova,Antananarivo Avaradrano
106230004,Ambohitrandriamanitra,Ambohitrandriamanitra,Manjakandriana
106390009,Ambohitrandriamamba,Sadabe,Manjakandriana
106351024,Ambohitrandraina,Ankazondandy,Manjakandriana
115010005,Ambohitrandraina,Andramasina,Andramasina
104010003,Ambohitrampovoany,Ankazobe,Ankazobe
107310014,Ambohitrampovoany,Ambohibary Vohilena,Anjozorobe
103310013,Ambohitrakoho,Mahabo,Ambohidratrimo
101003030,Ambohitrakely,3e Arrondissement,3e Arrondissement
106251006,Ambohitrakely,Ambatomena,Manjakandriana
106371008,Ambohitrakely,Ambohitrolomahitsy,Manjakandriana
106351018,Ambohitrakatso,Ankazondandy,Manjakandriana
115072004,Ambohitrakanga,Antotohazo,Andramasina
103350015,Ambohitraivo,Antanetibe,Ambohidratrimo
106230009,Ambohitraivo,Ambohitrandriamanitra,Manjakandriana
102039005,Ambohitraina,Ankadikely Ilafy,Antananarivo Avaradrano
102430012,Ambohitraina,Ankadinandriana,Antananarivo Avaradrano
104090009,Ambohitraina,Fihaonana,Ankazobe
115071018,Ambohitra Bemahatazana,Alatsinainy Bakaro,Andramasina
106252002,Ambohitra,Ambohibao Sud,Manjakandriana
102350001,Ambohitompo,Viliahazo,Antananarivo Avaradrano
106271010,Ambohitantara,Ambohitseheno,Manjakandriana
102010014,Ambohitanety,Alasora,Antananarivo Avaradrano
101002015,Ambohipotsy Ambohimitsimbina A,2e Arrondissement,2e Arrondissement
103171006,Ambohipoloalina,Merimandroso,Ambohidratrimo
101002014,Ambohipo Tanana Ampahateza And,2e Arrondissement,2e Arrondissement
103370001,Ambohipihaonana,Ambohipihaonana,Ambohidratrimo
106351005,Ambohipihaonana,Ankazondandy,Manjakandriana
103030015,Ambohipiara,Anosiala,Ambohidratrimo
102099003,Ambohipiainana,Ambohimangakely,Antananarivo Avaradrano
104090018,Ambohipiainana,Fihaonana,Ankazobe
102050003,Ambohipeno,Ambohimanambola,Antananarivo Avaradrano
106150013,Ambohipeno,Miadanandriana,Manjakandriana
117110004,Ambohiparaky,Itaosy,Antananarivo Atsimondrano
102039004,Ambohipanja,Ankadikely Ilafy,Antananarivo Avaradrano
102210002,Ambohipananina,Manandriana,Antananarivo Avaradrano
117011012,Ambohipamonjy,Ampitatafika,Antananarivo Atsimondrano
103172003,Ambohinome,Ambatolampy,Ambohidratrimo
106150007,Ambohinofono,Miadanandriana,Manjakandriana
107019005,Ambohinierenana,Anjozorobe,Anjozorobe
102079018,Ambohinaorina,Sabotsy Namehana,Antananarivo Avaradrano
103290002,Ambohinaorina,Fiadanana,Ambohidratrimo
104210002,Ambohinaorina,Kiangara,Ankazobe
106230013,Ambohinaorina,Ambohitrandriamanitra,Manjakandriana
103090007,Ambohinanjakana,Iarinarivo,Ambohidratrimo
103050011,Ambohinambo,Talatamaty,Ambohidratrimo
103030005,Ambohimpanasina,Anosiala,Ambohidratrimo
104050005,Ambohimora,Ambohitromby,Ankazobe
103390011,Ambohimitsinjorano,Ambato,Ambohidratrimo
107211010,Ambohimitsinjorano,Antanetibe,Anjozorobe
101006023,Ambohimitsinjo,6e Arrondissement,6e Arrondissement
103370009,Ambohimitsinjo,Ambohipihaonana,Ambohidratrimo
106130010,Ambohimirary Sud,Ranovao,Manjakandriana
101005023,Ambohimirary,5e Arrondissement,5e Arrondissement
107330001,Ambohimirary,Ambohimirary,Anjozorobe
103150008,Ambohimilemaka,Mahitsy,Ambohidratrimo
107099007,Ambohimijery,Ambongamarina,Anjozorobe
106130008,Ambohimihaza,Ranovao,Manjakandriana
106210009,Ambohimifangitra Ouest,Ambanitsena,Manjakandriana
106170010,Ambohimifangitra Atsinanana,Nandihizana,Manjakandriana
117290003,Ambohimidasy,Ankadimanga,Antananarivo Atsimondrano
107150006,Ambohimiarina,Betatao,Anjozorobe
117312004,Ambohimiariana,Alakamisy Fenoarivo,Antananarivo Atsimondrano
107099013,Ambohimiaramanana,Ambongamarina,Anjozorobe
106271005,Ambohimiara Sud,Ambohitseheno,Manjakandriana
101002018,Ambohimiandra Fenomanana Antsa,2e Arrondissement,2e Arrondissement
103190008,Ambohimiandra,Ampangabe,Ambohidratrimo
106090004,Ambohimiandra,Alarobia,Manjakandriana
117430004,Ambohimiadana Nord,Tsiafahy,Antananarivo Atsimondrano
105130027,Ambohimiadana II,Imerintsiatosika,Arivonimamo
101006022,Ambohimiadana Avaratra,6e Arrondissement,6e Arrondissement
101006025,Ambohimiadana Atsimo,6e Arrondissement,6e Arrondissement
117470005,Ambohimiadana Ambatofahavalo,Ambatofahavalo,Antananarivo Atsimondrano
102379003,Ambohimiadana,Talata Volonondry,Antananarivo Avaradrano
103210002,Ambohimiadana,Ampanotokana,Ambohidratrimo
104210007,Ambohimiadana,Kiangara,Ankazobe
106011006,Ambohimiadana,Manjakandriana,Manjakandriana
106130007,Ambohimiadana,Ranovao,Manjakandriana
106170009,Ambohimiadana,Nandihizana,Manjakandriana
115091001,Ambohimiadana,Ambohimiadana,Andramasina
117390002,Ambohimiadana,Bongatsara,Antananarivo Atsimondrano
103310015,Ambohimena,Mahabo,Ambohidratrimo
106070003,Ambohimbory Sud,Ambatomanga,Manjakandriana
104030007,Ambohimasina,Talata Angavo,Ankazobe
104130007,Ambohimasina,Fiadanana,Ankazobe
106050007,Ambohimasina,Ambohibary,Manjakandriana
107211009,Ambohimasina,Antanetibe,Anjozorobe
107310003,Ambohimasina,Ambohibary Vohilena,Anjozorobe
117312001,Ambohimasina,Alakamisy Fenoarivo,Antananarivo Atsimondrano
117210008,Ambohimasimbola,Soalandy,Antananarivo Atsimondrano
102279003,Ambohimarina Ouest,Fiaferana,Antananarivo Avaradrano
102279010,Ambohimarina Atsinanana,Fiaferana,Antananarivo Avaradrano
103270003,Ambohimarina Andrefana,Ambohimanjaka,Ambohidratrimo
102010016,Ambohimarina,Alasora,Antananarivo Avaradrano
102319014,Ambohimarina,Ambohimanga Rova,Antananarivo Avaradrano
103172005,Ambohimarina,Ambatolampy,Ambohidratrimo
103410003,Ambohimarina,Anjanadoria,Ambohidratrimo
104010008,Ambohimarina,Ankazobe,Ankazobe
115010008,Ambohimarina,Andramasina,Andramasina
117130006,Ambohimarina,Ambavahaditokana,Antananarivo Atsimondrano
104071004,Ambohimanoro,Antotohazo,Ankazobe
103270001,Ambohimanjaka,Ambohimanjaka,Ambohidratrimo
104210010,Ambohimanjaka,Kiangara,Ankazobe
106150014,Ambohimanjaka,Miadanandriana,Manjakandriana
106251010,Ambohimanjaka,Ambatomena,Manjakandriana
107250005,Ambohimanjaka,Amparatanjona,Anjozorobe
117011009,Ambohimangidy,Ampitatafika,Antananarivo Atsimondrano
107190008,Ambohimanganjafy,Analaroa,Anjozorobe
102099011,Ambohimangakely,Ambohimangakely,Antananarivo Avaradrano
102319004,Ambohimanga Rova,Ambohimanga Rova,Antananarivo Avaradrano
101006026,Ambohimandroso,6e Arrondissement,6e Arrondissement
102319005,Ambohimandroso,Ambohimanga Rova,Antananarivo Avaradrano
107070009,Ambohimandroso,Mangamila,Anjozorobe
107130008,Ambohimandroso,Ambohimanarina Marovazaha,Anjozorobe
117130004,Ambohimandroso,Ambavahaditokana,Antananarivo Atsimondrano
103150022,Ambohimandray,Mahitsy,Ambohidratrimo
117150003,Ambohimanatrika Mivoatra,Tanjombato,Antananarivo Atsimondrano
103150024,Ambohimanatrika,Mahitsy,Ambohidratrimo
103410002,Ambohimanatrika,Anjanadoria,Ambohidratrimo
106352009,Ambohimanatrika,Soavinandriana,Manjakandriana
104130005,Ambohimanarivo,Fiadanana,Ankazobe
105130006,Ambohimanarivo,Imerintsiatosika,Arivonimamo
106352002,Ambohimanarivo,Soavinandriana,Manjakandriana
106372002,Ambohimanarivo,Ampaneva,Manjakandriana
117470006,Ambohimanarivo,Ambatofahavalo,Antananarivo Atsimondrano
104030011,Ambohimanarina,Talata Angavo,Ankazobe
106371018,Ambohimanarina,Ambohitrolomahitsy,Manjakandriana
104110001,Ambohimanantsoa,Mahavelona,Ankazobe
106230011,Ambohimanantsoa,Ambohitrandriamanitra,Manjakandriana
103310006,Ambohimanantiana,Mahabo,Ambohidratrimo
103130017,Ambohimananjo,Ambohitrimanjaka,Ambohidratrimo
101006017,Ambohimanandray,6e Arrondissement,6e Arrondissement
105170012,Ambohimanandray,Ambatomirahavavy,Arivonimamo
106210002,Ambohimanandray,Ambanitsena,Manjakandriana
102050001,Ambohimanambola Gara,Ambohimanambola,Antananarivo Avaradrano
102050009,Ambohimanambola Firaisana,Ambohimanambola,Antananarivo Avaradrano
117170002,Ambohimanala,Andoharanofotsy,Antananarivo Atsimondrano
107019010,Ambohimamory,Anjozorobe,Anjozorobe
115150005,Ambohimamory,Sabotsy Manjakavahoaka,Andramasina
117030007,Ambohimamory,Andranonahoatra,Antananarivo Atsimondrano
117450007,Ambohimamory,Ambalavao,Antananarivo Atsimondrano
102230008,Ambohimalaza Miray,Ambohimalaza Miray,Antananarivo Avaradrano
115091008,Ambohimahitsy Telonorefy,Ambohimiadana,Andramasina
102099010,Ambohimahitsy,Ambohimangakely,Antananarivo Avaradrano
117011013,Ambohimahitsy,Ampitatafika,Antananarivo Atsimondrano
102379011,Ambohimahavelona,Talata Volonondry,Antananarivo Avaradrano
103150023,Ambohimahavelona,Mahitsy,Ambohidratrimo
102050002,Ambohimahatsinjo,Ambohimanambola,Antananarivo Avaradrano
102430007,Ambohimahatsinjo,Ankadinandriana,Antananarivo Avaradrano
106011002,Ambohimahandry,Manjakandriana,Manjakandriana
117250001,Ambohimahamanina,Alatsinainy Ambazaha,Antananarivo Atsimondrano
103330007,Ambohikely Sud,Mahereza,Ambohidratrimo
103210021,Ambohikely,Ampanotokana,Ambohidratrimo
117430006,Ambohikely,Tsiafahy,Antananarivo Atsimondrano
103390004,Ambohijorery,Ambato,Ambohidratrimo
107211004,Ambohijavona,Antanetibe,Anjozorobe
103350018,Ambohijatovo,Antanetibe,Ambohidratrimo
106230002,Ambohijatovo,Ambohitrandriamanitra,Manjakandriana
117311007,Ambohijatovo,Fenoarivo,Antananarivo Atsimondrano
102430013,Ambohijato,Ankadinandriana,Antananarivo Avaradrano
106150003,Ambohijanaka,Miadanandriana,Manjakandriana
106290002,Ambohijanaka,Ambohitrony,Manjakandriana
106390024,Ambohijanaka,Sadabe,Manjakandriana
115130002,Ambohijanaka,Fitsinjovana Bakaro,Andramasina
117350001,Ambohijanaka,Ambohijanaka,Antananarivo Atsimondrano
103070003,Ambohijanahary,Antehiroka,Ambohidratrimo
106150005,Ambohijanahary,Miadanandriana,Manjakandriana
106310003,Ambohijafy Est,Merikanjaka,Manjakandriana
106272007,Ambohijafy Avaratra,Antsahalalina,Manjakandriana
104030010,Ambohijafy,Talata Angavo,Ankazobe
106170007,Ambohijafy,Nandihizana,Manjakandriana
115010004,Ambohijafy,Andramasina,Andramasina
117070004,Ambohijafy,Bemasoandro,Antananarivo Atsimondrano
117311003,Ambohijafy,Fenoarivo,Antananarivo Atsimondrano
117270007,Ambohidronono,Ampanefy,Antananarivo Atsimondrano
101006006,Ambohidroa,6e Arrondissement,6e Arrondissement
104050010,Ambohidroa,Ambohitromby,Ankazobe
